NomeFaculdade;CodigoFaculdade;NomeCurso;CodigoCurso;Grau;CNAEF_3D_Nome;A2006_Total;A2007_Total;A2008_Total;A2009_Total;A2010_Total;A2011_Total;A2012_Total;A2013_Total;A2014_Total;A2015_Total;TotalDesempregados;Dip_2005;Dip_2006;Dip_2007;Dip_2008;Dip_2009;Dip_2010;Dip_2011;Dip_2012;Dip_2013;Dip_2014;TotalDiplomados
DINENSINO-Ensino, Desenvolvimento e Cooperação, CRL (Beja);4033;Investigação Social Aplicada;0501;L;Sociologia e Outros Estudos;0;1;0;0;0;0;0;0;0;0;1;18;7;8;;;;;;;;33
DINENSINO-Ensino, Desenvolvimento e Cooperação, CRL (Beja);4033;Organização e Gestão de Empresas;0605;L;Gestão e Administração;1;0;0;0;0;0;0;0;0;0;1;18;7;11;;;;;;;;36
Instituto Superior de Informática e Gestão;4050;Engenharia de Informática;0293;L;Electrónica e Automação;0;0;0;0;0;0;0;0;0;0;0;11;7;18;43;10;4;;;;;93
Instituto Superior de Informática e Gestão;4050;Engenharia de Sistemas Decisionais;0336;L;Electrónica e Automação;0;0;0;0;0;0;0;0;0;0;0;;2;1;1;1;3;;;;;8
COCITE - Coop. de Técn. Avançadas de Gestão e Informática (Setúbal);4052;Engenharia de Informática;0293;L;Electrónica e Automação;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Escola Superior de Educadores de Infância Maria Ulrich;4065;Educadores de Infância;0182;B;Formação de Educadores de Infância;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Escola Superior de Educadores de Infância Maria Ulrich;4065;Educação de Infância;0625;L;Formação de Educadores de Infância;3;3;5;4;10;0;0;0;0;0;25;104;97;104;74;71;90;;;;;540
Escola Superior de Educadores de Infância Maria Ulrich;4065;Educadores de Infância;2855;L;Formação de Educadores de Infância;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Escola Superior de Educadores de Infância Maria Ulrich;4065;Educação Especial;2871;L;Ciências da Educação;1;0;0;0;0;0;0;0;0;0;1;;28;;;;;;;;;28
Escola Superior de Educadores de Infância Maria Ulrich;4065;Educação Especial - Problemáticas de Risco;2874;L;Ciências da Educação;0;0;0;0;0;0;0;0;0;0;0;40;;;;;;;;;;40
Escola Superior de Educadores de Infância Maria Ulrich;4065;Educação Pré-Escolar;6914;M;Formação de Educadores de Infância;0;0;0;0;0;4;4;3;2;4;17;;;;;;;51;72;36;23;182
Escola Superior de Educadores de Infância Maria Ulrich;4065;Educação Pré-Escolar e Ensino do 1.º Ciclo do Ensino Básico;6915;M;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);0;0;0;0;0;1;5;1;4;0;11;;;;;;;1;41;13;19;74
Escola Superior de Educadores de Infância Maria Ulrich;4065;Educação Básica;9853;L1;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);0;0;0;0;1;0;0;1;3;0;5;;;;;;83;;47;3;52;185
Escola Superior de Educadores de Infância Maria Ulrich;4065;Educação Especial: Intervenção Precoce;M335;M;Ciências da Educação;0;0;0;0;0;1;0;0;0;0;1;;;;;;;3;;;;3
Escola Superior de Artes Decorativas;4068;Artes Decorativas;0030;B;Belas-Artes;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Escola Superior de Artes Decorativas;4068;Artes Decorativas;1008;L;Belas-Artes;1;1;2;0;0;0;0;0;0;0;4;25;23;25;21;;;;;;;94
Escola Superior de Artes Decorativas;4068;Artes Decorativas;1008;B;Belas-Artes;0;0;0;0;0;0;0;0;0;0;0;22;20;16;;;;;;;;58
Escola Superior de Artes Decorativas;4068;Arte e Tecnologia;2042;L;Belas-Artes;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Escola Superior de Artes Decorativas;4068;Artes Decorativas Portuguesas;2045;L;Belas-Artes;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Escola Superior de Artes Decorativas;4068;Design de Mobiliário Urbano;2165;L;Design;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Escola Superior de Artes Decorativas;4068;Design de Interiores;2179;L;Design;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Escola Superior de Artes Decorativas;4068;Peritos em Arte - Mobiliário;2775;L;Belas-Artes;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Escola Superior de Artes Decorativas;4068;Design de Interiores;6983;M;Design;0;0;0;0;0;1;1;0;1;0;3;;;;;;;2;10;;7;19
Escola Superior de Artes Decorativas;4068;Conservação e Restauro;9380;L1;Artesanato;0;0;0;0;0;0;0;4;3;2;9;;;;;;;;;18;14;32
Escola Superior de Artes Decorativas;4068;Artes Decorativas;9666;L1;Belas-Artes;0;0;3;3;3;4;4;4;3;1;25;;;;57;29;24;31;32;12;9;194
Escola Superior de Artes e Design;4069;Artes;0029;B;Belas-Artes;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Escola Superior de Artes e Design;4069;Design;0140;B;Design;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Escola Superior de Artes e Design;4069;Artes;1006;L;Belas-Artes;1;1;4;2;0;0;0;0;0;0;8;7;7;9;30;24;;;;;;77
Escola Superior de Artes e Design;4069;Design;1152;L;Design;21;22;18;15;0;0;0;0;0;0;76;102;129;114;131;121;;;;;;597
Escola Superior de Artes e Design;4069;Design;1152;B;Design;2;0;0;0;0;0;0;0;0;0;2;138;116;116;128;;;;;;;498
Escola Superior de Artes e Design;4069;Design;2163;L;Design;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Escola Superior de Artes e Design;4069;Design Industrial;2164;L;Design;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Escola Superior de Artes e Design;4069;Design;9069;L1;Design;0;0;0;15;27;25;30;34;38;47;216;;;;;113;140;120;134;139;148;794
Escola Superior de Artes e Design;4069;Design;9277;M;Design;0;0;0;0;6;1;6;3;4;2;22;;;;;;23;23;27;17;24;114
Escola Superior de Artes e Design;4069;Artes;9679;L1;Belas-Artes;0;0;0;2;3;2;6;6;7;6;32;;;;;29;20;39;40;28;28;184
Escola Superior de Educação Almeida Garrett;4074;Educação de Infância;0625;L;Formação de Educadores de Infância;3;3;0;0;0;0;0;0;0;0;6;44;29;21;27;;;;;;;121
Escola Superior de Educação Almeida Garrett;4074;Ensino Básico - 1.º Ciclo;0707;L;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);0;0;3;0;0;0;0;0;0;0;3;40;14;15;8;;;;;;;77
Escola Superior de Educação Almeida Garrett;4074;Professores do 2.º Ciclo do Ensino Básico, variante de Educação Física;1638;L;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Escola Superior de Educação Almeida Garrett;4074;Professores do 2.º Ciclo Ens. Básico, var Matemática e Ciências da Natureza;1641;L;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);1;0;0;0;0;0;0;0;0;0;1;7;1;;;;;;;;;8
Escola Superior de Educação Almeida Garrett;4074;Professores do 2.º C. do Ensino Básico, v. Português, História e C. Sociais;1644;L;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);1;2;0;0;0;0;0;0;0;0;3;1;6;12;7;;;;;;;26
Escola Superior de Educação Almeida Garrett;4074;Educadores de Infância;2855;L;Formação de Educadores de Infância;0;0;0;0;0;0;0;0;0;0;0;28;9;;;;;;;;;37
Escola Superior de Educação Almeida Garrett;4074;Professores do 1.º Ciclo do Ensino Básico;2857;L;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);0;0;0;0;0;0;0;0;0;0;0;34;;;;;;;;;;34
Escola Superior de Educação Almeida Garrett;4074;Ciências da Educação;6031;M;Ciências da Educação;0;0;0;0;0;3;1;0;1;0;5;;;;;;;86;94;38;56;274
Escola Superior de Educação Almeida Garrett;4074;Educação Pré-Escolar;6914;M;Formação de Educadores de Infância;0;0;0;0;1;0;3;1;3;0;8;;;;;;5;16;5;7;20;53
Escola Superior de Educação Almeida Garrett;4074;Educação Pré-Escolar e Ensino do 1.º Ciclo do Ensino Básico;6915;M;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);0;0;0;0;0;0;1;0;2;3;6;;;;;;;18;11;7;11;47
Escola Superior de Educação Almeida Garrett;4074;Educação Social;9084;L1;Trabalho Social e Orientação;0;0;0;0;0;1;0;0;0;0;1;;;;;;;11;3;4;1;19
Escola Superior de Educação Almeida Garrett;4074;Educação Básica;9853;L1;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);0;0;0;0;0;0;0;1;2;2;5;;;;16;43;29;14;5;33;31;171
Escola Superior de Educação de Fafe;4076;Educadores de Infância;0182;B;Formação de Educadores de Infância;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Escola Superior de Educação de Fafe;4076;Educação de Infância;0625;L;Formação de Educadores de Infância;6;4;2;2;0;0;0;0;0;0;14;66;48;51;38;36;;;;;;239
Escola Superior de Educação de Fafe;4076;Prof. Ensino Básico - 2.º c., v. Matemática e Ciências da Natureza;0692;L;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Escola Superior de Educação de Fafe;4076;Ensino Básico - 1.º Ciclo;0707;L;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);6;4;1;5;0;0;0;0;0;0;16;43;30;33;21;18;;;;;;145
Escola Superior de Educação de Fafe;4076;Professores do Ensino Básico - 2.º Ciclo, variante de Educação Física;1633;L;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);0;1;0;8;0;0;0;0;0;0;9;7;5;17;17;14;;;;;;60
Escola Superior de Educação de Fafe;4076;Professores do 2.º Ciclo Ens. Básico, var. de Educação Visual e Tecnológica;1639;L;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);2;2;1;2;0;0;0;0;0;0;7;30;17;13;10;11;;;;;;81
Escola Superior de Educação de Fafe;4076;Professores do Ensino Básico - 2.º C., v. Matemática e Ciências da Natureza;1643;L;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);0;0;1;1;0;0;0;0;0;0;2;9;8;8;7;6;;;;;;38
Escola Superior de Educação de Fafe;4076;Desenvolvimento Pessoal e Social e Educação Cívica;2166;L;Ciências da Educação;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Escola Superior de Educação de Fafe;4076;Educadores de Infância;2855;L;Formação de Educadores de Infância;0;0;2;0;0;0;0;0;0;0;2;79;48;22;5;;;;;;;154
Escola Superior de Educação de Fafe;4076;Professores do 1.º Ciclo do Ensino Básico;2857;L;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);0;1;0;0;0;0;0;0;0;0;1;59;60;57;12;;;;;;;188
Escola Superior de Educação de Fafe;4076;Administração Escolar e Administração Educacional;2878;L;Ciências da Educação;0;0;0;0;0;0;0;0;0;0;0;14;12;9;42;;;;;;;77
Escola Superior de Educação de Fafe;4076;Orientação Educativa;2892;L;Ciências da Educação;0;0;0;0;0;0;0;0;0;0;0;37;29;14;53;42;;;;;;175
Escola Superior de Educação de Fafe;4076;Supervisão Pedagógica e Formação de Formadores;2894;L;Ciências da Educação;0;0;0;0;0;0;0;0;0;0;0;24;2;;;;;;;;;26
Escola Superior de Educação de Fafe;4076;Educação Pré-Escolar;6914;M;Formação de Educadores de Infância;0;0;0;0;0;1;0;2;0;0;3;;;;;;;13;;5;;18
Escola Superior de Educação de Fafe;4076;Educação Pré-Escolar e Ensino do 1.º Ciclo do Ensino Básico;6915;M;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);0;0;0;0;0;0;0;0;0;8;8;;;;;;;1;;;;1
Escola Superior de Educação de Fafe;4076;Ensino do 1.º Ciclo do Ensino Básico;6924;M;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);0;0;0;0;0;0;0;2;0;0;2;;;;;;;7;1;9;;17
Escola Superior de Educação de Fafe;4076;Educação Social Gerontológica;9473;L1;Trabalho Social e Orientação;0;0;0;0;0;0;0;0;0;4;4;;;;;;;;;;;0
Escola Superior de Educação de Fafe;4076;Educação Sénior;9625;L1;Ciências da Educação;0;0;0;0;0;3;0;0;0;0;3;;;;;;10;12;;;;22
Escola Superior de Educação de Fafe;4076;Educação Sénior;9625;L1;Ciências da Educação;0;0;0;0;1;2;0;0;0;0;3;;;;;;10;12;;;;22
Escola Superior de Educação de Fafe;4076;Educação Física e Desporto;9736;L1;Desporto;0;0;0;0;0;0;0;0;1;0;1;;;;;;;61;3;37;33;134
Escola Superior de Educação de Fafe;4076;Educação Física e Desporto;9736;L1;Desporto;0;0;0;0;0;4;3;7;5;8;27;;;;;;;61;3;37;33;134
Escola Superior de Educação de Fafe;4076;Educação Básica;9853;L1;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);0;0;0;0;12;0;1;0;0;0;13;;;;;;47;19;34;3;;103
Escola Superior de Educação de Fafe;4076;Educação Visual e Tecnológica;9880;L1;Formação de Professores e Formadores de Áreas Tecnológicas;0;0;0;0;0;1;0;0;0;0;1;;;;;;;5;;;;5
Escola Superior de Educação Jean Piaget de Almada;4077;Animadores Socioculturais;0014;B;Trabalho Social e Orientação;1;0;0;0;0;0;0;0;0;0;1;23;28;2;;;;;;;;53
Escola Superior de Educação Jean Piaget de Almada;4077;Design e Gestão da Produção de Material Pedagógico;0148;B;Design;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Escola Superior de Educação Jean Piaget de Almada;4077;Educadores de Infância;0182;B;Formação de Educadores de Infância;0;0;0;0;0;0;0;0;0;0;0;3;;2;;;;;;;;5
Escola Superior de Educação Jean Piaget de Almada;4077;Educadores Sócio-Profissionais;0184;B;Trabalho Social e Orientação;0;0;0;0;0;0;0;0;0;0;0;13;11;1;;;;;;;;25
Escola Superior de Educação Jean Piaget de Almada;4077;Nutrição Humana, Social e Escolar;0599;B;Terapia e Reabilitação;0;1;0;0;0;0;0;0;0;0;1;6;11;2;;;;;;;;19
Escola Superior de Educação Jean Piaget de Almada;4077;Educação de Infância;0625;L;Formação de Educadores de Infância;5;6;2;5;5;6;0;0;0;0;29;126;65;58;55;58;82;49;;;;493
Escola Superior de Educação Jean Piaget de Almada;4077;Professores do Ensino Básico (1.º ciclo);0655;B;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);0;0;0;0;0;0;0;0;0;0;0;;;1;;;;;;;;1
Escola Superior de Educação Jean Piaget de Almada;4077;Ensino Básico - 1.º Ciclo;0707;L;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);2;3;4;0;2;1;0;0;0;0;12;76;49;25;22;16;17;10;;;;215
Escola Superior de Educação Jean Piaget de Almada;4077;Animação Sociocultural;1045;L;Trabalho Social e Orientação;1;1;1;0;0;0;0;0;0;0;3;15;21;21;12;;;;;;;69
Escola Superior de Educação Jean Piaget de Almada;4077;Educação Sócio-Profissional;1174;L;Trabalho Social e Orientação;0;0;0;0;0;0;0;0;0;0;0;31;16;8;15;;;;;;;70
Escola Superior de Educação Jean Piaget de Almada;4077;Professores do Ensino Básico - 2.º Ciclo, variante de Educação Física;1633;L;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);1;1;1;2;0;4;0;0;0;0;9;16;14;10;16;7;3;6;;;;72
Escola Superior de Educação Jean Piaget de Almada;4077;Professores do Ensino Básico - 2.º Ciclo, variante de Educação Musical;1634;L;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);0;0;0;0;2;0;0;0;0;0;2;4;9;9;4;3;6;2;;;;37
Escola Superior de Educação Jean Piaget de Almada;4077;Professores do Ensino Básico - 2.º Ciclo, variante de Português-Francês;1635;L;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);0;0;0;0;0;0;0;0;0;0;0;;;;1;;;;;;;1
Escola Superior de Educação Jean Piaget de Almada;4077;Professores do Ensino Básico - 2.º Ciclo, variante de Português-Inglês;1637;L;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);1;0;0;0;0;0;0;0;0;0;1;5;3;2;1;1;;3;;;;15
Escola Superior de Educação Jean Piaget de Almada;4077;Professores do Ensino Básico - 2.º Ciclo, v. Educação Visual e Tecnológica;1642;L;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);2;0;0;0;0;0;0;0;0;0;2;17;6;2;1;1;2;;;;;29
Escola Superior de Educação Jean Piaget de Almada;4077;Professores do Ensino Básico - 2.º C., v. Matemática e Ciências da Natureza;1643;L;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);0;2;0;0;0;0;0;0;0;0;2;14;3;4;1;;1;3;;;;26
Escola Superior de Educação Jean Piaget de Almada;4077;Nutrição Humana, Social e Escolar;1667;L;Terapia e Reabilitação;3;4;2;0;0;0;0;0;0;0;9;;33;34;10;;;;;;;77
Escola Superior de Educação Jean Piaget de Almada;4077;Direcção Pedagógica e Administração Escolar;2168;L;Ciências da Educação;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Escola Superior de Educação Jean Piaget de Almada;4077;Educação Especial;2178;L;Ciências da Educação;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Escola Superior de Educação Jean Piaget de Almada;4077;Expressões Artísticas Integradas em Educação;2331;L;Artes do Espectáculo;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Escola Superior de Educação Jean Piaget de Almada;4077;Gestão das Artes na Cultura e na Educação;2389;L;Gestão e Administração;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Escola Superior de Educação Jean Piaget de Almada;4077;Educadores de Infância;2855;L;Formação de Educadores de Infância;0;0;0;0;0;0;1;0;0;0;1;25;15;3;2;3;3;5;2;;;58
Escola Superior de Educação Jean Piaget de Almada;4077;Professores do 1.º Ciclo do Ensino Básico;2857;L;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);0;0;0;0;1;0;0;0;0;0;1;19;3;;;;1;;;;;23
Escola Superior de Educação Jean Piaget de Almada;4077;Professores do 2.º c. do Ens Básico, var. Matemática e Ciências da Natureza;2865;L;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Escola Superior de Educação Jean Piaget de Almada;4077;Educação Especial;2871;L;Ciências da Educação;1;0;0;1;0;0;0;0;0;0;2;10;13;;8;1;;;;;;32
Escola Superior de Educação Jean Piaget de Almada;4077;Animação Sócio-Cultural;2880;L;Ciências da Educação;0;0;1;0;0;0;0;0;0;0;1;52;41;15;4;;;1;;;;113
Escola Superior de Educação Jean Piaget de Almada;4077;Educação Pré-Escolar e Ensino do 1.º Ciclo do Ensino Básico;6915;M;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);0;0;0;0;0;2;2;1;0;3;8;;;;;;;2;33;11;15;61
Escola Superior de Educação Jean Piaget de Almada;4077;Animação Sociocultural;9005;L1;Trabalho Social e Orientação;0;0;0;1;0;0;0;0;0;0;1;;;;35;17;9;7;8;3;;79
Escola Superior de Educação Jean Piaget de Almada;4077;Animação Sociocultural;9005;L1;Trabalho Social e Orientação;0;0;1;0;0;1;1;0;0;0;3;;;;35;17;9;7;8;3;;79
Escola Superior de Educação Jean Piaget de Almada;4077;Educação Especial;9665;M;Ciências da Educação;0;0;0;0;0;0;2;0;1;0;3;;;;;;;10;11;;3;24
Escola Superior de Educação Jean Piaget de Almada;4077;Educação Socioprofissional;9739;L1;Trabalho Social e Orientação;0;0;1;0;1;1;0;0;0;0;3;;;;14;16;4;3;;;;37
Escola Superior de Educação Jean Piaget de Almada;4077;Nutrição Humana, Social e Escolar;9786;L1;Terapia e Reabilitação;0;0;0;0;0;3;3;0;0;0;6;;;;14;11;15;13;11;10;;74
Escola Superior de Educação Jean Piaget de Almada;4077;Educação Básica;9853;L1;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);0;0;0;0;1;0;6;0;0;2;9;;;;;;39;23;47;28;23;160
Escola Superior de Educação Jean Piaget de Almada;4077;Educação Musical;9878;L1;Formação de Professores e Formadores de Áreas Tecnológicas;0;0;0;0;0;0;1;0;0;0;1;;;;;;;;11;10;1;22
Escola Superior de Educação Jean Piaget de Almada;4077;Administração e Gestão Escolar;M191;M;Gestão e Administração;0;0;0;0;0;1;0;0;0;0;1;;;;;;;4;3;;1;8
Escola Superior de Educação Jean Piaget de Arcozelo;4078;Animadores Socioculturais;0014;B;Trabalho Social e Orientação;0;0;0;0;0;0;0;0;0;0;0;20;;;;;;;;;;20
Escola Superior de Educação Jean Piaget de Arcozelo;4078;Educadores de Infância;0182;B;Formação de Educadores de Infância;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Escola Superior de Educação Jean Piaget de Arcozelo;4078;Educação de Infância;0625;L;Formação de Educadores de Infância;15;7;2;8;3;3;0;0;0;0;38;70;68;35;31;43;35;5;;;;287
Escola Superior de Educação Jean Piaget de Arcozelo;4078;Professores do Ensino Básico (1.º ciclo);0655;B;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Escola Superior de Educação Jean Piaget de Arcozelo;4078;Prof. Ensino Básico - 2.º c., v. de Educação Física;0689;L;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Escola Superior de Educação Jean Piaget de Arcozelo;4078;Prof. Ensino Básico - 2.º c., v. Matemática e Ciências da Natureza;0692;L;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Escola Superior de Educação Jean Piaget de Arcozelo;4078;Ensino Básico - 1.º Ciclo;0707;L;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);8;10;7;3;1;0;1;0;0;0;30;96;94;45;38;29;15;;2;;;319
Escola Superior de Educação Jean Piaget de Arcozelo;4078;Animação Sociocultural;1045;L;Trabalho Social e Orientação;0;2;0;0;0;0;0;0;0;0;2;13;22;10;;;;;;;;45
Escola Superior de Educação Jean Piaget de Arcozelo;4078;Educação Sócio-Profissional;1174;L;Trabalho Social e Orientação;0;3;0;0;0;0;0;0;0;0;3;;;3;;;;;;;;3
Escola Superior de Educação Jean Piaget de Arcozelo;4078;Professores do Ensino Básico - 2.º Ciclo, variante de Educação Física;1633;L;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);3;3;5;0;1;0;0;0;0;0;12;54;42;50;19;20;20;4;1;;;210
Escola Superior de Educação Jean Piaget de Arcozelo;4078;Professores do Ensino Básico - 2.º Ciclo, variante de Educação Musical;1634;L;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);0;0;0;2;0;0;0;0;0;0;2;18;13;14;7;13;10;;1;;;76
Escola Superior de Educação Jean Piaget de Arcozelo;4078;Professores do Ensino Básico - 2.º Ciclo, variante de Português-Francês;1635;L;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Escola Superior de Educação Jean Piaget de Arcozelo;4078;Professores do Ensino Básico - 2.º Ciclo, variante de Português-Inglês;1637;L;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);1;0;0;0;0;0;0;0;0;0;1;12;1;3;;;;;;;;16
Escola Superior de Educação Jean Piaget de Arcozelo;4078;Professores do Ensino Básico - 2.º Ciclo, v. Educação Visual e Tecnológica;1642;L;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);0;1;2;1;0;0;0;0;0;0;4;13;6;4;5;6;4;;;;;38
Escola Superior de Educação Jean Piaget de Arcozelo;4078;Professores do Ensino Básico - 2.º C., v. Matemática e Ciências da Natureza;1643;L;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);2;0;1;1;0;0;0;0;0;0;4;13;10;6;3;4;10;;;;;46
Escola Superior de Educação Jean Piaget de Arcozelo;4078;Gestão das Artes na Cultura e na Educação;2389;L;Gestão e Administração;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Escola Superior de Educação Jean Piaget de Arcozelo;4078;Educadores de Infância;2855;L;Formação de Educadores de Infância;1;0;2;1;3;1;0;0;0;0;8;56;43;;26;19;23;16;;;;183
Escola Superior de Educação Jean Piaget de Arcozelo;4078;Professores do 1.º Ciclo do Ensino Básico;2857;L;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);1;0;2;0;0;0;0;0;0;0;3;45;35;;17;;;;;;;97
Escola Superior de Educação Jean Piaget de Arcozelo;4078;Professores do 2.º c. do Ens. Básico, var. de Educação Visual e Tecnológica;2863;L;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);0;0;0;0;0;0;0;0;0;0;0;;;;5;;;;;;;5
Escola Superior de Educação Jean Piaget de Arcozelo;4078;Professores do 2.º c. do Ens Básico, var. Matemática e Ciências da Natureza;2865;L;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Escola Superior de Educação Jean Piaget de Arcozelo;4078;Animação Sócio-Cultural;2880;L;Ciências da Educação;0;0;0;0;0;0;0;0;0;0;0;145;93;36;;;;;;;;274
Escola Superior de Educação Jean Piaget de Arcozelo;4078;Ensino de Educação Musical no Ensino Básico;6406;M;Formação de Professores e Formadores de Áreas Tecnológicas;0;0;0;0;0;1;2;0;0;0;3;;;;;;5;4;16;;1;26
